Mortgage,Balance,Amount Past Due,Credit Inquiry,Open Trade,Delinquency,Utilization,Gender,Race,Approved
299920.7,625.86,42.2,0,0,1,0.785623872,0,1,0
350375.59,1025.73,0.0,0,0,0,0.102087408,1,1,1
250407.6,216.46,0.0,0,0,0,0.243945341,0,1,1
230588.9,2568.26,1822.4,0,0,5,0.958915245,1,1,0
157784.33,106.51,0.0,0,0,0,0.063646885,1,0,1
220104.64,1104.04,52.95,0,0,2,0.277100172,1,1,1
243172.64,454.45,181.51,0,0,2,0.162904236,1,1,0
157571.1,2538.81,1907.51,2,0,5,0.83235158,1,1,0
285705.72,1577.35,726.45,1,1,5,0.955362119,1,1,0
203672.97,945.82,582.36,0,0,1,0.622290857,0,1,1
345965.21,267.2,80.18,1,1,2,0.573399502,0,0,0
287655.79,212.69,0.0,0,0,0,0.135456349,1,1,0
352403.74,887.01,0.0,0,0,0,0.168199204,1,1,1
144037.36,2189.47,2183.18,1,1,3,0.852620815,1,0,1
283725.57,177.66,9.48,1,0,1,0.076887121,1,1,0
283191.26,473.31,138.36,0,0,2,0.146332895,1,1,0
565788.93,197.21,0.0,0,0,0,0.117511082,0,1,0
176650.8,3489.49,1250.77,0,0,3,0.59588843,1,0,0
244284.25,1542.92,860.14,0,0,1,0.253435133,1,1,1
216504.02,879.36,293.5,1,1,1,0.419609273,0,1,0
163899.88,535.03,0.0,0,0,0,0.347330654,0,0,0
132116.16,938.14,0.0,0,0,0,0.816463883,0,0,1
152241.61,252.59,23.31,1,1,3,0.334063763,0,0,0
224023.25,4060.32,1800.97,0,0,1,0.848997775,1,1,0
348426.17,450.07,0.0,0,0,0,0.549807722,0,1,1
193984.75,1025.47,496.98,1,1,1,0.262151431,1,0,1
371592.22,2884.24,0.0,0,0,0,0.937041949,1,1,1
268543.7,2496.09,1256.01,0,0,2,0.515785235,1,1,0
283194.1,242.29,0.0,0,0,0,0.285398355,0,1,0
409950.1,106.23,0.0,0,0,0,0.049576016,1,1,1
223904.06,959.06,0.0,0,0,0,0.917148975,0,0,1
546655.19,2192.47,0.0,0,0,0,0.398548149,1,1,1
223110.69,303.09,170.24,0,0,2,0.258359935,0,1,0
273946.55,881.06,0.0,0,0,0,0.384216229,0,1,0
324238.81,971.48,0.0,0,0,0,0.418032533,0,1,1
147545.9,253.04,0.0,0,0,0,0.346760455,0,0,0
287665.16,1932.67,0.0,0,0,0,0.454587775,1,1,0
169243.72,1252.03,727.95,0,0,1,0.501150067,0,1,0
139693.17,1035.0,0.0,0,0,0,0.415362055,1,0,1
166989.49,2138.83,0.0,0,0,0,0.41448078,1,0,1
309807.46,950.91,0.0,1,0,0,0.631921586,0,1,0
344920.47,2726.95,350.68,1,1,4,0.747037793,1,1,1
284609.77,2436.41,1102.29,0,0,2,0.549733321,1,1,0
277387.22,1073.46,133.2,1,1,2,0.485190178,1,1,1
193646.14,1082.0,442.51,1,0,5,0.616030377,1,0,0
235163.02,1288.27,261.58,1,0,2,0.370522898,1,1,1
153994.43,1826.5,113.8,1,0,1,0.892534398,1,1,0
192547.25,1054.8,0.0,0,0,0,0.907756075,0,0,1
265315.17,3342.85,581.75,0,0,5,0.795426991,1,1,1
430034.89,296.49,144.04,1,1,1,0.21971042,0,1,1
144234.14,1507.43,0.0,0,0,0,0.58968849,1,0,1
641589.67,121.53,18.4,1,0,1,0.117713573,0,1,1
287692.52,1932.45,0.0,0,0,0,0.528660401,1,1,1
675438.4,2461.45,0.0,0,0,0,0.813446227,1,1,1
217183.64,773.02,0.0,0,0,0,0.396787507,0,1,1
156603.93,1728.22,717.02,1,1,1,0.509034689,1,0,0
283627.46,1460.21,1338.48,0,0,1,0.187829866,1,1,1
195483.71,1588.78,0.0,0,0,0,0.526295275,1,1,1
183227.04,1129.6,804.28,0,0,3,0.322525048,1,1,1
186035.31,216.06,0.0,0,0,0,0.240793214,0,1,1
229471.01,1062.91,0.0,0,0,0,0.889887684,0,1,1
186490.13,2463.04,1650.77,0,0,5,0.956427668,1,1,0
317728.61,1250.32,573.15,1,0,2,0.901501265,0,1,0
234312.15,5342.71,407.68,0,0,2,0.805838471,1,1,0
164290.48,527.3,0.0,0,0,0,0.192073159,0,0,0
150107.61,16.17,11.64,1,1,2,0.012802718,0,0,1
138045.2,401.15,328.17,0,0,2,0.635500046,0,0,0
240428.77,1187.5,0.0,0,0,0,0.293903622,1,1,1
180595.66,2194.7,1150.95,5,1,5,0.683533359,1,1,0
168011.94,313.66,0.0,1,0,0,0.130673024,1,1,0
189555.72,1174.01,1022.35,1,1,2,0.233203287,1,0,1
183576.22,894.87,0.0,0,0,0,0.865943433,0,0,1
236997.86,803.74,344.57,1,1,3,0.428291335,1,1,0
668009.7,745.98,210.34,0,0,1,0.347917239,0,1,1
346257.6,1020.18,477.31,1,0,2,0.595637954,0,1,0
552553.55,2013.53,491.68,0,0,1,0.666072998,1,1,1
251486.36,3470.01,0.0,0,0,0,0.469062306,1,1,1
141578.64,1595.86,0.0,0,0,0,0.944446588,0,0,0
210037.31,770.91,0.0,1,1,0,0.848622494,0,1,0
199073.29,501.51,0.0,0,0,0,0.620272181,0,1,0
393678.49,140.31,37.16,0,0,5,0.07219119,1,1,0
125301.89,180.58,0.0,0,0,0,0.236738836,0,0,1
197184.72,129.06,0.0,0,0,0,0.084757649,0,1,0
131254.83,188.98,0.0,0,0,0,0.279726188,0,0,1
204300.84,396.74,0.0,0,0,0,0.45069022,1,0,0
267866.48,3912.9,0.0,0,0,0,0.995076628,1,1,1
172265.67,4113.27,0.0,0,0,0,0.941214719,1,0,1
371927.67,687.79,0.0,0,0,0,0.712632072,0,1,1
244559.25,319.65,0.0,0,0,0,0.135418955,1,1,1
178325.83,566.49,351.26,1,0,2,0.243850039,0,1,1
229967.29,623.62,0.0,0,0,0,0.350072838,0,1,0
346730.87,6734.67,0.0,0,0,0,0.925503492,1,1,1
167124.51,725.08,662.44,0,0,1,0.53729771,0,1,1
220163.3,415.77,293.31,0,0,3,0.267014962,0,0,1
171349.21,2148.62,0.0,0,0,0,0.447644041,1,1,0
233184.97,1342.03,681.38,0,0,1,0.942746009,0,1,0
194640.25,3018.62,0.0,0,0,0,0.786706284,1,1,1
136426.42,2672.73,174.94,1,1,1,0.536823657,1,0,0
219271.93,670.6,0.0,0,0,0,0.730130618,0,0,0
366463.09,847.07,453.6,1,0,1,0.487829993,0,1,1
375665.06,1690.26,0.0,0,0,0,0.302752769,1,1,1
166315.25,346.28,0.0,0,0,0,0.500717133,0,1,0
171262.83,1213.82,445.34,3,1,5,0.755384025,0,0,0
252679.72,233.09,39.36,0,0,1,0.311183789,0,1,1
207400.96,196.01,0.0,0,0,0,0.100110153,0,1,1
172336.03,85.15,58.22,0,0,2,0.226346893,0,1,0
435463.79,1480.45,464.81,1,0,1,0.964010844,1,1,1
131392.62,546.95,0.0,0,0,0,0.701354056,0,0,1
506462.96,770.64,347.27,2,2,5,0.798577213,0,1,0
277206.18,470.68,0.0,0,0,0,0.533828953,0,1,1
206299.39,469.03,0.0,0,0,0,0.244113361,0,1,1
329258.81,976.74,732.59,2,1,5,0.333791541,0,1,1
140275.01,1457.27,0.0,0,0,0,0.967877524,0,0,0
152518.35,273.25,6.19,1,0,2,0.43087629,0,0,0
257915.65,373.29,0.0,0,0,0,0.470976645,0,1,1
166244.05,722.48,0.0,1,0,0,0.434658016,0,0,1
308529.67,1748.59,0.0,0,0,0,0.935985427,0,1,1
338466.6,327.28,0.0,0,0,0,0.305110435,0,1,1
332055.05,898.89,699.26,2,1,4,0.310095837,1,1,0
514391.19,53.82,23.9,1,0,4,0.090811688,0,1,0
206104.18,7661.6,0.0,0,0,0,0.769652234,1,1,0
283521.21,421.63,0.0,0,0,0,0.194548153,0,1,0
172111.79,454.52,50.06,0,0,4,0.684979523,0,0,0
248121.23,1316.66,0.0,0,0,0,0.680066489,0,1,1
226661.32,2514.02,0.0,0,0,0,0.728789078,1,1,1
191009.8,108.77,87.55,1,0,5,0.080683594,0,0,0
166868.91,1388.76,0.0,0,0,0,0.707753789,1,0,1
343044.87,315.49,0.0,0,0,0,0.463374665,0,1,1
161088.89,61.71,0.0,0,0,0,0.052677153,0,1,0
271036.23,1004.44,971.3,2,2,4,0.803504086,0,0,0
145968.8,1038.51,929.36,1,0,1,0.464923901,1,0,1
293486.94,249.49,0.0,0,0,0,0.189720355,0,1,1
187546.11,1456.77,31.84,2,1,5,0.493002163,1,0,0
170416.46,2419.78,0.0,0,0,0,0.550724272,1,1,0
251497.78,1008.01,21.6,0,0,2,0.971562286,0,1,0
159030.5,974.73,0.0,0,0,0,0.350588794,1,0,1
426113.63,2889.0,0.0,0,0,0,0.706956281,1,1,1
209901.45,4172.14,0.0,0,0,0,0.870605144,1,1,1
263272.13,160.14,69.74,1,1,1,0.130480554,0,1,1
207042.31,529.57,0.0,0,0,0,0.158365258,1,1,1
353671.98,2221.28,1789.37,1,1,5,0.678957489,1,1,0
336078.8,232.31,99.49,1,0,1,0.19908853,0,1,0
344691.01,1070.3,0.0,0,0,0,0.352571309,0,1,1
245007.09,411.81,356.13,1,1,3,0.270103555,1,1,1
238957.81,263.2,42.4,0,0,1,0.247802963,0,1,1
163879.6,1376.02,0.0,0,0,0,0.971629239,0,1,1
372252.99,383.47,373.14,0,0,1,0.342934653,0,1,0
180214.87,111.31,75.67,0,0,1,0.052177915,0,0,1
255827.8,3858.67,0.0,0,0,0,0.5189758,1,1,0
181237.22,343.8,0.0,0,0,0,0.212950252,0,1,1
311950.0,209.86,0.0,0,0,0,0.128929655,1,1,1
422763.08,1795.43,0.0,0,0,0,0.232701625,1,1,1
230065.06,2927.93,0.0,0,0,0,0.971585528,1,1,0
195533.05,982.44,0.0,0,0,0,0.986941619,1,1,0
204238.57,737.95,671.29,1,1,1,0.766124705,1,1,0
206096.14,125.19,78.38,1,1,1,0.155243387,1,1,0
287965.79,4303.79,2821.95,0,0,1,0.947108517,1,1,0
311726.26,144.94,32.88,1,0,1,0.153025061,0,1,1
242680.87,412.05,0.0,1,1,0,0.389016475,0,1,1
257285.11,568.68,0.0,0,0,0,0.366858145,0,1,0
215723.8,3115.11,7.84,0,0,1,0.877903792,1,1,0
187316.72,1765.59,170.24,1,1,2,0.711970229,1,0,0
201054.07,549.57,0.0,0,0,0,0.256383616,1,0,1
300159.95,1379.82,0.0,0,0,0,0.816039775,0,1,0
116066.93,315.22,0.0,0,0,0,0.259388055,1,0,0
172023.25,323.19,0.0,0,0,0,0.07373546,1,1,1
238618.09,1184.68,0.0,0,0,0,0.724621283,1,1,1
183591.4,318.28,0.0,0,0,0,0.071462611,1,0,0
210313.16,52.76,44.27,1,0,1,0.119742279,0,1,1
167452.38,357.34,94.8,1,1,1,0.335729806,0,0,0
361541.7,213.02,0.0,0,0,0,0.411523762,0,1,1
297539.6,779.1,218.18,0,0,4,0.289101546,0,1,0
446718.14,1745.91,241.95,1,0,4,0.733166475,0,1,0
218531.52,3036.73,802.11,2,0,3,0.851663608,1,1,0
283982.26,1486.27,1148.17,0,0,1,0.47020991,1,1,1
160753.69,584.19,0.0,0,0,0,0.817017269,0,1,0
207569.84,114.97,0.0,0,0,0,0.184877923,0,0,1
135079.79,790.73,0.0,0,0,0,0.483974859,0,0,1
204259.32,1310.3,0.0,0,0,0,0.737716534,0,1,1
363860.0,78.11,31.05,1,0,2,0.018505494,1,1,1
338270.04,1226.36,0.0,0,0,0,0.281500012,1,1,1
250035.17,409.23,69.53,1,0,3,0.281632352,0,0,0
355459.28,1962.11,0.0,0,0,0,0.879139033,0,1,0
444447.27,486.82,2.94,1,0,5,0.194905357,1,1,1
188866.74,1243.74,0.0,0,0,0,0.783959563,0,0,0
199029.57,319.78,0.0,0,0,0,0.27404416,1,1,1
285745.9,290.21,0.0,0,0,0,0.108481769,1,1,1
248846.29,522.27,0.0,0,0,0,0.447161797,0,1,0
309039.81,875.16,555.35,0,0,1,0.708507935,0,1,0
268856.81,123.28,14.13,1,1,1,0.240742841,0,1,0
480021.24,284.5,247.49,1,0,5,0.237380168,0,1,0
291039.56,1342.88,0.0,0,0,0,0.367965966,1,1,0
230205.58,3144.71,19.24,1,0,1,0.752574974,1,1,0
185887.64,374.74,0.0,0,0,0,0.169900892,0,1,1
212492.34,20384.87,16002.11,1,0,4,0.965025416,1,1,0
261900.57,355.95,0.0,0,0,0,0.150552812,1,0,1
161853.47,1329.07,0.32,0,0,1,0.31321206,1,0,1
272799.21,52.54,0.0,0,0,0,0.037075038,0,1,1
198654.6,38.41,33.33,0,0,4,0.060336514,0,1,1
189585.6,1110.45,24.15,3,1,4,0.584029016,0,0,0
134297.05,1220.69,0.0,0,0,0,0.972709597,1,0,1
259411.89,307.59,153.22,1,0,2,0.2260943,0,1,1
159216.96,590.82,366.06,0,0,1,0.26599531,0,0,1
241764.32,1062.16,778.91,0,0,1,0.467259125,1,1,0
340390.14,1487.48,0.0,1,1,0,0.655723505,1,1,1
245706.8,3187.36,2877.62,0,0,3,0.502406811,1,1,0
226924.75,928.53,0.0,0,0,0,0.450914194,0,1,1
335450.69,958.44,0.0,0,0,0,0.178321934,1,1,1
335344.4,780.81,29.27,0,0,1,0.317029886,1,1,1
202305.46,1540.87,0.0,0,0,0,0.901956131,0,1,0
208838.17,2421.02,0.0,0,0,0,0.975706381,1,0,1
313197.11,366.84,0.0,0,0,0,0.228728416,1,1,1
154535.96,728.28,191.27,0,0,3,0.824582267,0,0,0
180537.61,1731.99,0.0,0,0,0,0.944232156,1,1,1
201668.35,1698.66,77.05,1,0,4,0.748447517,0,1,0
137026.57,1923.75,868.2,1,1,4,0.562633885,1,0,1
432533.23,918.98,717.59,0,0,1,0.160979808,1,1,1
168364.76,589.98,0.0,0,0,0,0.247079558,1,0,0
298741.58,199.91,82.75,1,0,4,0.123725313,0,1,0
410439.99,414.36,0.0,0,0,0,0.20384531,0,1,1
139157.97,1798.99,1583.81,1,0,1,0.62610821,1,0,0
126056.5,259.18,0.0,0,0,0,0.732776433,0,0,0
160920.16,3142.09,0.0,0,0,0,0.75102122,1,0,1
181644.79,807.05,0.0,0,0,0,0.32077998,1,1,0
258682.09,883.25,829.99,0,0,1,0.385760232,0,1,0
189679.27,235.51,51.92,0,0,1,0.10576655,1,0,1
272171.89,408.76,167.3,2,2,5,0.253525641,0,1,1
238686.88,1054.34,0.0,1,0,0,0.59104173,0,1,1
391213.17,1561.07,933.89,1,0,1,0.624853945,1,1,0
167518.26,89.14,8.68,2,1,5,0.072480826,1,0,1
326671.89,377.18,0.0,0,0,0,0.092743081,1,1,1
616959.6,1153.45,170.45,1,1,5,0.228886648,1,1,1
244316.8,557.87,117.16,0,0,2,0.233583637,1,1,0
180069.89,764.43,366.21,0,0,5,0.4573059,0,1,0
185452.02,1768.85,0.0,1,1,0,0.960266633,1,1,0
259090.95,1302.25,0.0,0,0,0,0.395485769,1,1,1
246370.16,615.94,156.5,2,1,5,0.481708518,0,1,0
480333.46,673.65,0.0,0,0,0,0.192715233,1,1,1
175712.43,539.33,0.0,0,0,0,0.332140982,0,1,0
216183.9,732.64,0.0,1,0,0,0.217122821,1,1,1
220320.09,1471.72,0.0,0,0,0,0.932135079,0,1,1
243362.59,3038.78,0.0,0,0,0,0.683433622,1,1,1
361529.53,1225.09,0.0,0,0,0,0.576627895,0,1,1
418406.63,988.0,200.15,2,2,4,0.343387004,1,1,0
206773.44,574.78,0.0,0,0,0,0.769261668,0,1,1
275090.45,2125.34,0.0,0,0,0,0.556863712,1,1,1
225030.78,92.13,0.0,0,0,0,0.038270565,1,1,1
147542.65,608.97,580.47,1,0,4,0.196732687,1,0,0
179711.9,532.16,0.0,0,0,0,0.127999286,1,0,1
130228.2,86.17,0.0,0,0,0,0.145374832,0,0,1
214418.64,2030.26,0.0,0,0,0,0.670010941,1,1,0
291228.47,93.47,0.0,0,0,0,0.175571712,0,1,1
325017.07,501.54,0.0,0,0,0,0.200461969,1,1,1
167019.87,188.78,63.76,1,0,5,0.062172632,1,0,0
181521.79,1122.87,268.87,0,0,5,0.434112482,1,1,0
387114.56,599.0,537.96,0,0,3,0.366426563,0,1,0
390538.98,742.96,0.0,0,0,0,0.55030982,0,1,0
153611.93,1524.31,64.65,1,0,5,0.367625439,1,0,0
137726.58,33.94,24.82,0,0,1,0.023219972,1,0,0
150660.01,798.72,0.0,0,0,0,0.732464266,0,0,0
148062.56,3504.79,2444.64,2,1,5,0.742147469,1,0,0
299374.25,1791.77,1752.18,2,1,5,0.687546153,1,1,0
148323.15,4759.53,2374.43,3,0,5,0.793762086,1,0,0
297545.08,751.91,391.45,0,0,1,0.295993859,0,1,1
298757.69,478.55,142.72,1,1,5,0.372597429,0,1,0
643483.79,1545.95,0.0,0,0,0,0.698473637,0,1,1
218803.84,440.81,0.0,0,0,0,0.77231086,0,1,0
333327.95,487.56,0.0,0,0,0,0.225074901,1,1,1
182811.9,634.03,0.0,0,0,0,0.830870769,0,0,0
251576.31,921.27,0.0,0,0,0,0.871483924,0,1,1
440384.77,3324.7,2942.03,1,0,5,0.898807587,1,1,1
370487.37,346.39,0.0,0,0,0,0.373952352,0,1,1
153465.86,669.89,663.69,0,0,1,0.438123104,0,0,0
281379.8,485.81,0.0,0,0,0,0.096106823,1,1,1
191627.89,1590.64,0.0,0,0,0,0.861232245,1,0,1
481221.8,1868.37,0.0,0,0,0,0.318150508,0,1,1
216471.68,1232.12,0.0,0,0,0,0.352115687,1,1,1
386766.37,208.72,0.0,0,0,0,0.193724586,0,1,0
385582.64,5367.05,0.0,0,0,0,0.84274627,1,1,1
175389.56,119.74,108.65,0,0,2,0.060728113,0,1,1
241334.48,800.78,0.0,0,0,0,0.465801251,1,1,1
288567.47,1102.0,577.26,1,0,1,0.308841451,1,1,1
285287.37,484.25,399.73,1,0,2,0.358701843,0,1,0
163472.81,411.91,0.0,0,0,0,0.245835827,0,1,1
367611.82,667.86,0.0,1,1,0,0.676943199,0,1,1
607805.13,624.17,0.0,0,0,0,0.487811,1,1,1
206398.86,49.17,41.31,1,0,5,0.044867356,0,1,1
208189.64,5166.02,0.0,0,0,0,0.734324949,1,1,0
214039.02,732.67,0.0,0,0,0,0.768959193,0,0,1
141260.39,955.64,916.19,1,0,1,0.465079963,0,0,0
260641.24,977.03,0.0,0,0,0,0.7650994,0,1,1
305284.1,3064.91,0.0,0,0,0,0.30993196,1,1,1
217738.51,311.17,141.55,0,0,1,0.38402416,0,1,0
446359.44,941.54,0.0,0,0,0,0.567157778,0,1,0
248542.71,1389.09,1132.52,2,2,5,0.840748066,0,1,0
134767.48,89.42,39.42,1,1,2,0.096100369,0,0,0
128327.87,1821.59,0.0,0,0,0,0.853680537,0,0,1
148066.64,1872.45,0.0,1,0,0,0.792562364,0,0,1
258562.06,2314.12,0.0,0,0,0,0.370639767,1,1,1
249075.03,627.55,0.0,0,0,0,0.308287855,0,1,1
431041.7,5165.87,0.0,0,0,0,0.898852092,1,1,1
228192.55,543.6,131.55,1,0,2,0.202821201,1,0,0
760177.43,285.22,168.86,1,0,1,0.275845564,0,1,1
388963.62,428.16,65.37,0,0,1,0.208157053,0,1,1
164478.84,1357.16,1136.33,2,1,5,0.710985193,0,0,0
190255.63,6443.85,0.0,0,0,0,0.931388198,1,1,1
351840.95,309.9,267.91,1,1,1,0.098152526,1,1,0
157627.53,1092.12,0.0,0,0,0,0.197810761,1,1,0
342401.69,2927.48,2371.47,3,1,5,0.301204631,1,1,0
159481.45,736.42,0.0,0,0,0,0.399320452,1,0,1
120959.47,1116.44,0.0,0,0,0,0.837169481,0,0,0
339181.53,3944.52,3882.69,1,0,4,0.96906147,1,1,0
323989.8,830.55,0.0,0,0,0,0.264225365,1,1,1
317671.59,651.33,118.65,1,1,4,0.205367551,1,1,1
353594.57,957.95,0.0,0,0,0,0.942536692,1,1,1
316454.8,495.93,0.0,0,0,0,0.626457973,0,1,1
170341.9,2016.07,0.0,0,0,0,0.723931855,1,0,1
291487.65,159.96,1.54,0,0,1,0.106688903,0,1,1
236246.5,958.49,0.0,0,0,0,0.399496097,0,1,0
283176.14,1459.31,145.15,0,0,1,0.329275581,1,1,0
251071.52,9841.59,0.0,0,0,0,0.924134029,1,1,1
319325.37,335.57,0.0,0,0,0,0.448774775,0,1,0
175142.99,2489.51,0.0,0,0,0,0.776145839,0,0,1
252724.06,654.19,0.0,0,0,0,0.897504408,0,1,1
439793.25,211.23,0.0,0,0,0,0.06550503,1,1,1
265670.93,943.41,809.86,1,0,4,0.889574015,0,1,0
158135.96,388.43,0.0,0,0,0,0.463325327,0,0,1
419313.41,726.56,0.0,0,0,0,0.993215251,0,1,1
526416.79,1359.86,995.26,0,0,2,0.641582972,0,1,1
128305.55,920.4,0.0,1,1,0,0.406146134,1,0,0
216831.22,1125.07,220.26,0,0,1,0.26606852,1,1,0
309877.48,2695.11,0.0,0,0,0,0.21510057,1,1,1
359773.36,1634.63,442.18,1,1,4,0.435927723,1,1,0
290305.79,51.54,0.0,0,0,0,0.028279386,1,1,0
592924.6,1346.47,0.0,1,1,0,0.724534194,1,1,1
157716.65,2271.64,2196.32,1,1,1,0.830954554,1,0,1
346890.47,849.93,848.94,1,1,1,0.210226521,1,1,0
194579.07,673.06,0.0,0,0,0,0.827786743,0,1,1
219594.56,428.82,56.78,1,0,1,0.174402083,0,1,1
263434.04,2033.93,1556.25,1,1,3,0.679086091,0,1,0
517111.65,1210.9,0.0,0,0,0,0.941083265,0,1,1
364219.8,1521.32,0.0,1,0,0,0.365249751,1,1,1
243576.72,1326.98,0.0,0,0,0,0.358823038,1,1,1
136064.14,808.19,192.34,0,0,4,0.202056269,1,0,0
147913.17,2494.15,0.0,0,0,0,0.973298029,1,0,1
381354.44,715.85,212.86,0,0,1,0.120370116,1,1,1
314106.5,398.75,68.68,1,1,4,0.30773245,0,1,0
414005.95,70.9,0.0,0,0,0,0.050535388,0,1,1
343621.58,6522.76,2595.75,0,0,1,0.979997856,1,1,0
227735.93,2417.04,0.0,1,0,0,0.750208182,1,1,1
216367.47,2281.38,0.0,0,0,0,0.795153999,0,1,1
206837.05,1219.42,205.9,1,1,4,0.419055909,1,1,0
315348.12,505.56,66.26,1,1,1,0.12863043,1,1,1
228758.28,670.22,474.24,0,0,1,0.799138228,0,1,0
319886.51,727.93,0.0,0,0,0,0.256416593,0,1,0
186407.08,105.4,91.91,0,0,2,0.169743348,0,0,1
226640.26,229.33,185.42,0,0,2,0.185175585,1,1,1
167881.78,94.08,0.0,0,0,0,0.197646098,0,1,0
277519.8,213.22,0.0,0,0,0,0.415628706,0,1,1
150670.69,2276.57,1417.15,0,0,4,0.92389267,1,1,0
590501.22,763.94,69.5,0,0,3,0.498767029,1,1,1
172218.93,324.42,0.0,0,0,0,0.280278746,0,0,1
314510.36,396.05,0.0,0,0,0,0.152750166,1,1,1
270478.27,795.4,303.6,1,0,5,0.240018468,0,1,0
460676.57,831.83,0.0,1,1,0,0.562627774,0,1,0
224142.33,233.45,231.11,0,0,1,0.287669625,0,1,0
191666.36,1645.28,0.0,1,1,0,0.994292787,1,0,0
233564.83,637.25,485.99,0,0,1,0.230295615,1,1,0
380031.46,4246.3,160.8,3,3,5,0.958072925,1,1,0
304345.24,1902.19,0.0,0,0,0,0.67874425,1,1,0
347672.75,1290.09,2.74,0,0,1,0.304241168,1,1,1
128416.65,370.23,200.62,1,1,1,0.516294104,0,0,0
173202.45,332.4,89.5,0,0,1,0.139308797,1,1,1
220028.0,822.43,0.0,0,0,0,0.670123978,0,1,0
184560.25,1160.04,126.4,1,1,1,0.796595708,0,1,1
203427.25,343.53,71.56,0,0,4,0.164091512,1,1,1
194695.09,616.16,0.0,0,0,0,0.331345323,1,1,0
163725.97,1528.87,0.0,1,1,0,0.939012411,1,1,1
398187.01,3692.82,3361.45,1,0,4,0.786408555,1,1,0
273349.03,2014.52,0.0,0,0,0,0.979021531,1,1,1
233121.47,1160.96,1054.97,0,0,1,0.261312238,1,1,1
249468.1,3354.73,2759.32,3,0,4,0.940205483,1,1,0
182210.2,4502.63,0.0,0,0,0,0.854162914,1,0,1
200414.38,214.08,119.63,0,0,5,0.060491867,1,1,0
292173.57,5660.5,0.0,0,0,0,0.780333922,1,1,1
205108.81,2036.62,0.0,1,0,0,0.904167571,0,1,0
354019.8,274.46,0.0,0,0,0,0.295299784,0,1,0
341016.03,3892.26,0.0,0,0,0,0.909744416,0,1,1
149707.6,318.47,0.0,0,0,0,0.274036772,0,0,1
190530.91,18.73,10.64,0,0,1,0.037568293,0,1,1
139657.46,750.16,0.0,0,0,0,0.771732059,0,0,1
219832.0,526.57,175.19,1,1,2,0.249323977,1,1,0
148295.86,336.26,0.0,0,0,0,0.250572436,0,1,0
167842.96,59.78,0.0,0,0,0,0.084024877,0,1,0
290125.35,73.0,14.43,1,0,4,0.018721847,1,1,1
173761.24,836.17,253.28,0,0,2,0.337196066,0,1,0
206734.74,1021.42,0.0,0,0,0,0.916989208,0,1,1
198585.11,679.77,0.0,1,0,0,0.984880985,0,1,1
270721.99,470.82,87.77,1,0,2,0.393312,0,1,0
323810.73,433.85,140.65,0,0,3,0.362541113,0,1,0
230097.4,1559.34,0.0,0,0,0,0.739341871,1,0,1
164515.51,3492.27,0.0,0,0,0,0.446205163,1,0,1
194311.8,1084.16,737.86,0,0,5,0.842949026,1,1,0
211065.64,1142.36,0.0,0,0,0,0.579679231,0,1,1
150396.88,2011.11,0.0,0,0,0,0.653070846,1,1,1
139448.96,169.81,0.0,0,0,0,0.063883696,0,0,1
128518.77,1478.18,0.0,0,0,0,0.410452504,1,0,1
126491.74,3012.68,0.0,0,0,0,0.609310805,1,0,0
154047.12,749.19,0.0,0,0,0,0.507505206,1,0,0
268900.15,1579.38,0.0,1,1,0,0.396053277,1,1,0
332408.42,1066.42,24.03,0,0,2,0.490250521,1,1,0
223976.65,1072.59,151.71,0,0,1,0.168945073,1,1,0
221555.41,996.12,0.0,0,0,0,0.935352872,0,1,1
140707.48,1011.56,348.18,1,0,3,0.427770572,1,0,1
168794.73,151.91,0.0,0,0,0,0.152480718,0,0,1
226519.55,509.58,257.28,1,1,3,0.188732346,1,0,0
171076.62,6064.08,0.0,0,0,0,0.984556429,1,1,0
192986.38,789.91,0.0,0,0,0,0.286124697,1,1,0
305021.35,2546.23,0.0,0,0,0,0.866629817,1,1,0
173758.18,201.01,0.0,0,0,0,0.219414124,0,0,0
156003.07,3061.65,225.74,0,0,2,0.768657732,1,0,0
178299.58,244.01,0.0,0,0,0,0.10896535,1,0,0
233816.74,2196.67,256.24,1,1,5,0.368271563,1,1,0
261662.19,991.44,0.0,0,0,0,0.784519206,0,1,0
152150.44,819.58,359.45,1,1,1,0.694435727,0,0,1
169351.9,123.61,0.0,0,0,0,0.119165497,0,0,1
147809.98,3419.47,1755.6,3,2,5,0.488887924,1,0,1
190085.8,528.35,87.41,1,1,1,0.359269625,0,0,0
365420.96,1464.06,0.0,0,0,0,0.347418906,1,1,0
286789.17,1782.51,0.0,0,0,0,0.984573746,0,0,1
151342.4,727.97,136.3,1,0,5,0.589326006,0,0,1
230214.2,118.48,0.0,0,0,0,0.096212135,0,1,0
206896.21,414.85,131.83,1,1,2,0.27557766,0,0,1
224548.39,1199.82,0.0,0,0,0,0.336385729,0,1,1
268057.48,1289.44,0.0,0,0,0,0.253250041,1,1,1
176147.89,705.43,0.0,0,0,0,0.782026327,0,1,1
193241.93,968.25,189.11,1,0,4,0.527576464,0,0,0
296297.29,5621.36,0.0,0,0,0,0.73211082,1,1,1
161634.76,275.81,0.0,0,0,0,0.102472806,1,1,1
191943.47,166.79,75.94,0,0,1,0.107187539,1,1,0
347688.31,118.46,104.51,0,0,1,0.258589763,0,1,0
205088.81,2455.69,0.0,0,0,0,0.346896521,1,0,1
